SalePrice,Age,GrLivArea,BaseLivArea,Location,Amenities,RoadRail,BedroomAbvGr,Bathrooms,OverallCond,OverallQual,LotFrontage,LotArea,TwoStory_dum,FlatContour_dum,FlatRoof_dum,GarageArea,Garage_dum,CentralAirNum,LowQualFinSF,Fireplaces
430000,18,3228,1231,4.3592238258327285,0,0,4,3.0,5,8,497.0,12692,0,1,0,546,1,1,0,1
184000,85,1820,329,4.404458902625459,0,0,4,2.0,6,7,60.0,9120,1,1,0,240,1,1,0,0
130000,43,899,450,3.9316141000423723,0,0,3,1.0,7,5,65.0,7800,0,1,0,288,1,1,0,0
120000,52,912,390,3.9316141000423723,0,0,2,1.0,7,5,70.0,7535,0,1,0,297,1,1,0,0
113000,37,1218,356,3.7368445768056957,0,0,3,1.5,5,6,21.0,1890,1,1,0,264,1,1,0,0
226700,5,1768,400,4.195270990347046,0,0,3,2.5,5,7,75.0,9803,1,1,0,603,1,1,0,0
140000,45,1214,794,3.9316141000423723,0,0,2,1.0,7,5,70.0,9170,0,1,0,461,1,1,0,0
289000,51,1801,1247,4.438880950374916,0,0,1,2.0,8,7,100.0,15602,0,1,0,484,1,1,0,2
147000,36,1322,752,3.7368445768056957,0,0,3,2.5,5,6,24.0,2308,1,1,0,440,1,1,0,1
124500,58,1960,0,3.5728917413200136,0,1,4,2.0,5,5,60.0,7596,1,1,0,400,1,1,0,0
215000,17,1911,380,4.3592238258327285,0,0,3,2.5,5,8,80.0,9554,1,1,0,471,1,1,0,1
208300,1,1218,27,4.0313181548613635,0,0,2,2.0,5,6,75.0,7862,0,1,0,676,1,1,0,0
161000,82,1378,141,5.266842751681898,0,0,3,2.0,9,7,60.0,9600,1,1,0,360,1,1,0,1
124500,51,1041,991,3.752252920681193,0,0,3,1.0,6,5,80.0,9600,0,1,0,270,1,1,0,0
164900,59,1363,830,4.22608767809804,0,0,2,1.0,7,5,75.0,14559,0,1,0,288,1,1,0,2
202665,5,1368,0,4.195270990347046,0,0,2,2.0,5,7,40.0,6792,0,1,0,474,1,1,0,1
129900,52,864,695,3.5728917413200136,0,0,3,1.0,5,5,70.0,9100,0,1,0,624,1,1,0,0
134000,27,1080,336,4.061144887778597,0,0,3,1.5,5,6,71.0,9187,0,0,0,484,1,1,0,0
96500,84,789,0,3.5728917413200136,0,0,2,1.0,5,5,55.0,10594,0,1,0,200,1,0,0,0
402861,1,2020,1436,4.981603074859759,0,0,3,2.5,5,10,94.0,12220,0,1,0,900,1,1,0,1
158000,38,2119,0,3.916205756166875,0,0,3,2.5,6,6,517.0,10448,1,1,0,583,1,1,0,1
265000,14,2344,0,4.195270990347046,0,0,3,2.5,5,7,79.0,10208,1,1,0,889,1,1,0,1
211000,12,1796,706,3.7368445768056957,0,0,3,2.5,5,6,519.0,9531,1,1,0,546,1,1,0,0
234000,84,2080,0,4.912715707791763,0,0,3,1.5,9,7,53.0,10918,1,1,0,282,1,1,0,2
106250,110,1294,0,3.7676612645566903,0,0,3,2.0,7,4,60.0,10800,1,1,0,0,0,0,0,0
150000,53,1244,777,3.916205756166875,0,0,3,1.5,6,6,90.0,11988,0,1,0,336,1,1,0,2
159000,63,1664,399,4.419867246500956,0,0,3,2.0,7,6,50.0,5000,1,1,0,420,1,1,0,2
184750,3,4676,2260,4.981603074859759,1,0,3,3.5,5,10,130.0,40094,1,0,0,884,1,1,0,1
315750,14,2398,719,4.195270990347046,0,0,3,2.5,5,7,95.0,11787,1,1,0,834,1,1,0,1
176000,5,1266,0,4.195270990347046,0,0,3,2.0,5,7,62.0,7500,0,1,0,453,1,1,0,1
132000,54,928,377,3.9316141000423723,0,0,2,1.0,7,5,70.0,13300,0,1,0,252,1,1,0,0
446261,2,2713,1330,4.817650239374077,0,0,3,2.5,5,9,67.0,14948,1,1,0,858,1,1,0,1
86000,90,605,348,3.7676612645566903,0,0,2,1.0,7,4,58.0,9098,0,1,0,0,0,1,0,0
200624,53,2515,1219,3.6725957961390043,0,0,4,3.0,3,6,530.0,32668,0,1,0,484,1,1,0,2
175000,22,1509,783,4.0313181548613635,0,0,3,2.0,5,6,85.0,10200,0,1,0,600,1,1,0,1
128000,90,1362,0,4.274928114889233,0,1,3,2.0,8,6,60.0,6155,1,1,0,502,1,1,0,0
107500,55,827,0,3.9316141000423723,0,0,2,1.0,7,5,60.0,7200,0,1,0,392,1,1,0,1
39300,64,334,0,1.9395841516263577,0,0,1,1.0,3,1,50.0,5000,0,0,0,0,0,0,0,0
178000,6,1414,0,4.3592238258327285,0,0,3,2.5,5,8,74.0,9056,1,1,0,403,1,1,0,1
107500,100,1347,969,3.9316141000423723,0,0,3,1.0,7,5,70.0,7000,1,1,0,0,0,1,0,0
188000,12,1724,0,3.9007974122913778,0,0,3,2.5,5,7,57.0,8924,1,1,0,527,1,1,0,0
111250,38,864,600,3.408938905834331,0,0,3,1.0,5,4,538.0,12735,0,1,0,576,1,1,0,0
158000,42,1159,673,3.5728917413200136,0,0,3,1.5,5,5,539.0,11553,0,1,0,336,1,1,0,1
272000,9,1601,1358,4.3592238258327285,0,0,3,2.0,5,8,540.0,11423,0,1,0,670,1,1,0,1
315000,4,1838,1260,4.817650239374077,0,0,2,2.0,5,9,85.0,14601,0,1,0,765,1,1,0,1
248000,10,2285,0,4.3592238258327285,0,0,4,2.5,5,8,542.0,11000,1,1,0,648,1,1,0,1
213250,12,1680,1271,4.195270990347046,0,1,3,2.0,5,7,78.0,10140,0,1,0,583,1,1,0,1
133000,12,767,723,3.9007974122913778,0,0,1,1.0,5,7,34.0,4058,0,1,0,367,1,1,0,0
179665,4,1496,554,4.195270990347046,0,0,3,2.5,5,7,58.0,17104,1,1,0,426,1,1,0,1
229000,22,2183,1204,4.519571301319947,0,0,4,2.5,5,7,546.0,13837,1,1,0,786,1,1,0,0
210000,87,1635,300,4.095566935528055,0,0,3,1.5,7,6,70.0,8737,1,0,0,440,1,1,0,1
129500,40,768,619,4.255914411015273,0,0,2,1.0,7,5,54.0,7244,0,1,0,624,1,1,0,0
125000,55,825,825,4.255914411015273,0,0,2,1.0,7,5,49.0,8235,0,0,0,720,1,1,0,0
263000,7,2094,0,4.195270990347046,0,0,4,2.5,5,7,75.0,9375,1,1,0,615,1,1,0,1
140000,33,1069,559,3.916205756166875,0,0,2,2.0,6,6,53.0,4043,0,1,0,440,1,1,0,0
112500,53,928,308,3.752252920681193,0,0,3,1.0,6,5,50.0,6000,0,1,0,288,1,1,0,0
255500,4,1717,0,4.3592238258327285,0,0,3,2.0,5,8,87.0,11146,0,1,0,908,1,1,0,1
108000,61,1126,0,3.408938905834331,0,0,2,2.0,5,4,67.0,8777,0,1,0,520,1,1,0,0
284000,7,2046,866,4.195270990347046,0,0,3,2.5,5,7,85.0,10625,1,1,0,871,1,1,0,1
113000,88,1048,0,3.752252920681193,0,0,2,1.0,6,5,58.0,6380,0,1,0,280,1,1,0,1
141000,53,1092,895,3.5728917413200136,0,0,2,1.0,5,5,69.0,14850,0,1,0,299,1,1,0,1
108000,90,1336,637,3.588300085195511,0,0,3,1.5,6,4,60.0,11040,1,0,0,570,1,1,0,0
175000,14,1446,604,3.9007974122913778,0,0,3,2.5,5,7,57.0,21872,1,0,0,406,1,1,0,1
234000,7,1557,0,4.195270990347046,0,0,2,2.0,5,7,560.0,3196,0,1,0,420,1,1,0,1
121500,53,1392,1302,3.752252920681193,0,0,3,1.5,6,5,561.0,11341,0,1,0,528,1,1,0,1
170000,36,1389,1194,3.5728917413200136,0,0,2,1.0,5,5,77.0,10010,0,1,0,418,1,1,0,1
108000,70,996,290,3.752252920681193,0,0,3,1.0,6,5,63.0,13907,0,1,0,0,0,1,0,1
185000,92,1674,0,4.095566935528055,0,0,4,2.0,7,6,66.0,21780,1,1,0,396,1,1,0,1
268000,18,2295,728,4.195270990347046,0,0,4,2.5,5,7,565.0,13346,1,1,0,590,1,1,0,1
128000,95,1647,0,3.5574833974445164,0,0,4,1.5,4,6,66.0,6858,1,0,0,216,1,0,0,0
325000,5,2504,0,4.523176661318409,0,0,4,2.5,5,9,77.0,11198,1,1,0,656,1,1,0,1
214000,6,1535,2,4.195270990347046,0,0,3,2.0,5,7,70.0,10171,0,1,0,532,1,1,0,0
316600,27,2132,1441,4.897307363916266,0,0,1,1.5,8,8,79.0,12327,1,0,0,612,1,1,0,1
135960,31,943,943,3.5728917413200136,0,0,2,1.0,5,5,570.0,7032,0,1,0,600,1,1,0,2
142600,45,1728,231,3.5728917413200136,0,0,6,2.0,5,5,74.0,13101,0,1,0,576,1,1,0,0
120000,51,864,414,3.916205756166875,0,0,2,1.0,6,6,60.0,7332,0,1,0,288,1,1,0,0
224500,1,1692,0,3.9007974122913778,0,0,3,2.5,5,7,83.0,13159,1,0,0,650,1,1,0,0
170000,10,1430,0,3.9007974122913778,0,0,3,2.5,5,7,76.0,9967,1,1,0,400,1,1,0,1
139000,39,1109,349,3.9316141000423723,0,0,3,1.0,7,5,70.0,10500,1,1,0,288,1,1,0,0
118500,63,1216,442,3.5728917413200136,0,0,2,1.0,5,5,80.0,8480,1,1,0,336,1,1,0,0
145000,82,1477,0,4.259519771013737,0,0,3,2.0,7,7,52.0,6292,1,1,0,216,1,1,0,1
164500,44,1320,879,3.752252920681193,0,0,3,1.0,6,5,96.0,11777,0,1,0,564,1,1,0,2
146000,3,1392,0,4.195270990347046,0,0,2,2.0,5,7,34.0,3604,1,1,0,540,1,1,0,0
131500,56,1795,0,3.5728917413200136,0,0,4,2.0,5,5,81.0,12150,1,1,0,352,1,0,0,0
181900,50,1429,813,3.916205756166875,0,0,3,1.0,6,6,581.0,14585,0,1,0,572,1,1,0,2
253293,2,2042,0,4.653697403888396,0,0,3,2.5,5,8,98.0,12704,0,1,0,1390,1,1,0,1
118500,20,816,816,4.061144887778597,0,0,3,1.0,5,6,81.0,11841,0,1,0,0,0,1,0,0
325000,117,2775,0,6.34764841425028,0,1,3,3.5,9,10,75.0,13500,1,1,0,880,1,1,0,1
133000,75,1573,0,3.7676612645566903,0,0,3,1.0,7,4,51.0,6120,1,1,0,240,1,1,0,0
369900,5,2028,1460,4.3592238258327285,0,0,2,2.0,5,8,88.0,11443,0,1,0,880,1,1,0,2
130000,92,838,816,4.419867246500956,0,1,2,1.0,7,6,55.0,10267,0,1,0,275,1,1,0,0
137000,28,860,672,3.752252920681193,0,0,2,1.0,6,5,74.0,8740,0,1,0,528,1,1,0,0
143000,42,1473,1324,4.110975279403552,0,0,1,1.0,8,5,65.0,25095,0,0,1,452,1,1,0,2
79500,80,935,0,3.752252920681193,0,1,2,1.0,6,5,50.0,9100,0,1,0,308,1,1,156,0
185900,6,1582,490,4.195270990347046,0,0,3,2.5,5,7,64.0,8320,1,1,0,520,1,1,0,0
451950,2,2296,1338,4.981603074859759,0,0,3,2.5,5,10,97.0,13478,1,1,0,842,1,1,0,1
138000,28,816,816,4.4352755903764525,0,0,2,1.0,8,5,60.0,6600,0,1,0,816,1,1,0,0
140000,7,848,685,4.0313181548613635,0,0,1,1.0,5,6,594.0,4435,0,1,0,420,1,1,0,0
110000,35,924,0,3.752252920681193,0,0,3,1.0,6,5,88.0,7990,0,1,0,280,1,1,0,0
319000,5,1826,1422,4.3592238258327285,0,0,3,2.0,5,8,69.0,11302,0,1,0,758,1,1,0,1
114504,100,1368,0,4.095566935528055,0,0,3,1.0,7,6,60.0,3600,1,1,0,216,1,0,0,0
194201,4,1402,0,4.195270990347046,0,0,2,1.0,5,7,53.0,3922,0,1,0,648,1,1,0,1
217500,33,1647,1430,3.752252920681193,0,0,3,2.0,6,5,80.0,12984,0,0,0,621,1,1,0,1
151000,30,1556,693,4.240506067139776,0,0,3,2.5,6,6,24.0,1950,1,1,0,452,1,1,0,1
275000,5,1904,546,4.3592238258327285,0,0,3,2.5,5,8,74.0,10927,1,1,0,736,1,1,0,1
141000,73,1375,0,4.240506067139776,0,0,3,1.5,6,6,50.0,9000,1,0,0,544,1,1,0,1
220000,18,1915,789,4.3592238258327285,0,0,3,2.5,5,8,80.0,10041,1,1,0,506,1,1,0,1
151000,6,1200,0,4.195270990347046,0,0,2,2.5,5,7,30.0,3182,1,1,0,480,1,1,0,0
221000,8,1494,922,4.195270990347046,0,0,3,2.0,5,7,88.0,12803,0,1,0,530,1,1,0,1
205000,45,1986,454,4.080158591652557,0,0,3,2.5,6,7,85.0,13600,1,1,0,486,1,1,0,3
152000,14,1040,732,3.8971920522929144,0,0,3,1.0,5,5,82.0,12464,0,0,0,576,1,1,0,0
225000,62,2008,603,4.4352755903764525,0,0,3,3.0,8,5,78.0,7800,1,0,0,230,1,1,0,0
359100,76,3194,428,4.24411142713824,0,0,4,2.5,6,8,78.0,12168,1,0,0,380,1,1,0,2
118500,49,1029,903,3.0846385948614303,0,0,3,1.0,5,4,61.0,7943,0,1,0,261,1,1,0,0
313000,10,2153,904,4.523176661318409,1,0,3,2.5,5,9,611.0,11050,1,1,0,736,1,1,0,2
148000,32,1032,605,3.916205756166875,0,0,3,2.0,6,6,612.0,10395,0,1,0,564,1,1,0,1
261500,9,1872,990,4.3592238258327285,0,0,3,2.5,5,8,613.0,11885,1,1,0,531,1,1,0,1
147000,3,1120,206,3.5728917413200136,0,0,3,1.0,5,5,70.0,8402,0,1,0,0,0,1,0,0
75500,38,630,630,3.588300085195511,0,0,1,1.0,6,4,21.0,1491,0,1,0,0,0,1,0,0
137500,47,1054,763,4.419867246500956,0,0,3,1.0,7,6,80.0,8800,0,1,0,480,1,1,0,0
183200,8,1509,457,4.0313181548613635,0,0,3,2.5,5,6,617.0,7861,1,1,0,393,1,1,0,1
105500,56,832,0,3.916205756166875,0,1,2,1.0,6,6,59.0,7227,0,0,0,528,1,1,0,0
314813,3,1828,48,4.817650239374077,0,0,3,2.0,5,9,90.0,11694,0,1,0,774,1,1,0,1
305000,7,2262,871,4.3592238258327285,0,0,4,2.5,5,8,85.0,12244,1,1,0,749,1,1,0,2
67000,96,864,41,2.8862637116262904,0,0,2,1.0,3,3,45.0,8248,0,1,0,0,0,0,0,0
240000,36,2614,1138,4.095566935528055,0,0,4,2.5,7,6,90.0,10800,1,1,0,624,1,1,0,1
135000,33,980,560,3.752252920681193,0,0,3,1.0,6,5,71.0,7064,0,1,0,484,1,1,0,0
168500,10,1512,420,4.0313181548613635,0,0,2,2.5,5,6,624.0,2117,1,1,0,440,1,1,0,1
165150,38,1790,247,3.7368445768056957,0,0,4,2.0,5,6,80.0,10400,1,1,0,484,1,1,0,1
160000,48,1116,0,3.916205756166875,0,0,3,1.5,6,6,87.0,10000,0,1,0,440,1,1,0,0
139900,50,1422,0,3.5728917413200136,0,0,3,1.0,5,5,627.0,12342,0,1,0,286,1,1,0,1
153000,55,1520,806,3.916205756166875,0,0,3,1.0,6,6,80.0,9600,0,1,0,364,1,1,0,2
135000,41,2080,650,3.5728917413200136,0,0,5,2.0,5,5,70.0,11606,1,0,0,504,1,1,0,2
168500,46,1350,960,3.7368445768056957,0,0,3,1.5,5,6,82.0,9020,0,1,0,520,1,1,0,0
124000,130,1750,0,3.752252920681193,0,1,3,1.0,6,5,50.0,9000,1,1,0,240,1,1,0,0
209500,4,1554,24,4.3592238258327285,0,0,2,2.0,5,8,34.0,4590,0,1,0,627,1,1,0,1
82500,33,1411,822,4.225097723264279,0,0,3,2.0,5,7,85.0,11900,0,1,0,544,1,1,0,1
139400,56,1056,948,3.9316141000423723,0,0,3,1.0,7,5,80.0,9250,0,1,0,260,1,1,0,0
144000,30,1056,1056,3.7368445768056957,0,0,0,0.0,5,6,64.0,6979,0,1,0,576,1,1,0,0
200000,96,3395,256,3.8010933574723866,0,0,8,2.0,7,6,60.0,10896,1,0,0,0,0,1,515,0
60000,74,800,0,2.1035369871120397,0,0,1,1.0,3,2,51.0,6120,0,1,0,0,0,0,0,1
93000,56,1387,0,3.3935305619588343,0,0,3,2.0,4,5,50.0,6000,1,1,0,256,1,1,0,0
85000,100,796,0,3.9316141000423723,0,0,2,1.0,7,5,67.0,8777,0,1,0,0,0,1,0,0
264561,4,1567,1154,4.3592238258327285,0,0,1,2.0,5,8,53.0,3982,0,1,0,648,1,1,0,1
274000,7,1518,1218,4.653697403888396,0,0,1,1.5,5,8,62.0,12677,0,1,0,588,1,1,0,1
226000,9,1929,738,4.195270990347046,0,0,3,2.5,5,7,642.0,7050,1,1,0,650,1,1,0,1
345000,38,2704,1410,4.717946184555087,0,0,4,2.5,7,8,75.0,13860,1,1,0,538,1,1,0,3
152000,41,1620,780,3.5728917413200136,0,1,4,2.5,5,5,80.0,10793,1,1,0,462,1,1,0,0
370878,1,1766,1121,4.817650239374077,0,0,2,2.5,5,9,85.0,9187,0,1,0,478,1,1,0,1
143250,39,981,317,3.7368445768056957,0,0,3,1.5,5,6,646.0,10530,0,1,0,576,1,1,0,0
98300,60,1048,0,3.5728917413200136,0,0,3,1.0,5,5,60.0,7200,0,1,0,420,1,1,0,0
155000,57,1094,500,3.7368445768056957,0,0,3,1.0,5,6,85.0,10452,0,1,0,495,1,1,0,2
155000,44,1839,0,3.7368445768056957,1,0,4,1.5,5,6,70.0,7700,1,1,0,442,1,1,0,1
84500,40,630,630,3.588300085195511,0,0,1,1.0,6,4,21.0,1936,0,1,0,0,0,1,0,0
205950,3,1665,0,4.374632169708224,0,0,3,2.5,6,7,65.0,8125,1,1,0,562,1,1,0,0
108000,70,1510,0,3.408938905834331,0,1,4,1.0,5,4,60.0,9084,1,1,0,296,1,1,0,1
191000,14,1716,0,4.195270990347046,0,0,2,2.5,5,7,70.0,8750,1,1,0,512,1,1,0,1
135000,104,1469,0,4.095566935528055,0,0,3,1.0,7,6,60.0,10320,1,1,0,216,1,1,0,0
350000,15,2113,1696,4.862885316166809,0,0,2,2.5,6,8,91.0,10437,0,1,0,839,1,1,0,1
88000,39,1092,0,3.7368445768056957,0,0,3,1.5,5,6,21.0,1680,1,1,0,264,1,1,0,0
145500,51,1053,806,4.22608767809804,0,0,3,1.5,7,5,72.0,10007,0,1,0,312,1,1,0,0
149000,79,1502,0,3.7558582806796568,0,0,3,1.5,6,7,60.0,7200,1,0,0,270,1,1,0,1
97500,62,1458,0,3.7368445768056957,0,1,3,1.0,5,6,78.0,17503,1,1,0,330,1,1,0,1
167000,46,1486,637,4.255914411015273,0,0,3,1.0,7,5,75.0,9937,0,1,0,480,1,1,0,0
197900,34,1935,0,4.259519771013737,0,0,3,2.5,7,7,661.0,12384,1,1,0,550,1,1,0,1
402000,16,2448,1541,4.717946184555087,0,0,4,2.5,7,8,52.0,46589,1,1,0,711,1,1,0,1
110000,42,1392,0,3.378122218083337,0,0,2,1.0,3,6,120.0,13560,0,1,0,576,1,1,0,2
137500,38,1181,1100,3.408938905834331,0,0,3,2.0,5,4,90.0,10012,0,1,0,588,1,1,0,0
423000,5,2097,1721,4.3592238258327285,0,1,1,1.5,5,8,49.0,20896,0,1,0,1134,1,1,0,1
230500,10,1936,0,4.3592238258327285,0,0,3,2.5,5,8,106.0,11194,1,1,0,504,1,1,0,1
129000,45,2380,910,4.061144887778597,0,0,3,2.5,5,6,667.0,18450,1,1,1,596,1,1,0,1
193500,16,1679,1138,3.7368445768056957,0,0,3,2.0,5,6,65.0,8125,0,1,0,575,1,1,0,1
168000,54,1437,988,3.752252920681193,0,0,3,1.5,6,5,669.0,14175,0,0,0,576,1,1,0,1
137500,88,1180,0,3.408938905834331,0,0,2,1.0,5,4,80.0,11600,0,1,0,252,1,1,0,1
173500,5,1476,193,4.0313181548613635,0,0,3,2.5,5,6,64.0,8633,1,1,0,540,1,1,0,0
103600,85,1369,551,4.240506067139776,0,1,3,2.0,6,6,54.0,6629,1,1,0,300,1,0,0,0
165000,33,1208,767,4.210679334222542,0,0,3,1.5,6,6,673.0,11250,0,1,0,546,1,1,0,1
257500,53,1839,1186,4.095566935528055,0,0,3,2.0,7,6,110.0,14442,0,1,0,416,1,1,0,2
140000,45,1136,892,3.916205756166875,0,0,3,1.0,6,6,80.0,9200,0,1,0,384,1,1,0,1
148500,32,1441,311,3.916205756166875,0,0,3,2.5,6,6,24.0,2289,1,1,0,440,1,1,0,1
87000,110,1774,0,2.870855367750793,0,0,4,2.0,2,4,60.0,9600,1,1,0,779,1,0,0,0
109500,86,792,0,4.40544885745922,0,0,2,1.0,8,5,52.0,9022,0,1,0,240,1,1,0,0
372500,2,2046,0,4.3592238258327285,0,0,3,2.5,5,8,80.0,11844,0,1,0,834,1,1,0,1
128500,49,988,827,3.5728917413200136,0,0,3,1.0,5,5,680.0,9945,0,1,0,572,1,1,0,0
143000,30,923,662,3.7368445768056957,0,0,2,2.0,5,6,50.0,8012,0,1,0,264,1,1,0,1
159434,78,1520,182,3.5728917413200136,0,0,3,1.0,5,5,55.0,4500,1,0,0,281,1,1,0,0
173000,14,1291,1003,3.7368445768056957,0,0,2,1.0,5,6,683.0,2887,0,0,0,431,1,1,0,1
285000,8,1668,1059,4.523176661318409,0,0,3,2.0,5,9,90.0,11248,0,1,0,702,1,1,0,1
221000,12,1839,0,4.195270990347046,0,0,4,2.5,5,7,58.0,16770,1,1,0,486,1,1,0,0
207500,26,2090,1010,4.195270990347046,0,0,3,2.0,5,7,686.0,5062,1,1,0,577,1,1,0,1
227875,3,1761,0,4.374632169708224,0,0,3,3.0,6,7,84.0,10207,1,1,0,578,1,1,0,0
148800,6,1102,239,4.195270990347046,0,0,2,2.5,5,7,688.0,5105,1,1,0,480,1,1,0,0
392000,3,1419,945,4.538585005193907,0,0,2,2.0,6,8,60.0,8089,0,0,0,567,1,1,0,1
194700,5,1362,20,4.0313181548613635,0,0,2,2.0,5,6,61.0,7577,0,1,0,460,1,1,0,1
141000,6,848,697,4.0313181548613635,0,0,1,1.0,5,6,691.0,4426,0,1,0,420,1,1,0,1
755000,16,4316,1455,5.160964254220939,0,0,4,3.5,6,10,104.0,21535,1,1,0,832,1,1,0,2
335000,21,2519,965,4.195270990347046,0,0,4,2.5,5,7,42.0,26178,1,1,0,628,1,1,0,2
108480,89,1073,0,3.752252920681193,0,0,2,1.0,6,5,60.0,5400,0,1,0,326,1,1,0,0
141500,74,1539,0,3.427952609708292,0,0,3,1.5,6,5,51.0,6120,1,1,0,576,1,1,0,0
176000,23,1137,1020,3.916205756166875,0,0,2,2.0,6,6,54.0,13811,0,1,0,551,1,1,0,1
89000,89,616,616,3.9316141000423723,0,0,2,1.0,7,5,50.0,6000,0,1,0,205,1,1,0,0
123500,58,1148,761,3.9316141000423723,0,0,2,1.0,7,5,57.0,6420,0,1,0,308,1,1,0,0
138500,45,894,670,4.4352755903764525,0,1,3,1.0,8,5,65.0,8450,0,1,0,336,1,1,0,1
196000,6,1391,16,4.195270990347046,0,0,2,2.0,5,7,59.0,4282,0,1,0,530,1,1,0,0
312500,8,1800,1274,4.3592238258327285,0,0,3,2.0,5,8,85.0,14331,0,1,0,765,1,1,0,1
140000,41,1164,0,3.9007974122913778,0,0,3,1.5,5,7,80.0,9600,0,1,0,528,1,1,0,0
361919,4,2576,0,4.653697403888396,0,0,4,2.5,5,8,82.0,12438,1,1,0,666,1,1,0,1
140000,110,1812,0,4.614636769737632,0,0,4,2.0,9,5,76.0,7630,1,1,0,672,1,1,0,1
213000,6,1484,712,4.195270990347046,0,0,3,2.0,5,7,70.0,8400,0,1,0,606,1,1,0,0
55000,80,1092,0,2.790165016805763,0,0,3,2.0,5,4,70.0,5600,1,1,0,0,0,0,0,0
302000,39,1824,1219,3.9007974122913778,0,0,2,2.0,5,7,707.0,115149,0,0,0,739,1,1,0,2
254000,4,1324,863,4.3592238258327285,0,0,2,2.0,5,8,48.0,6240,0,1,0,550,1,1,0,1
179540,3,1456,0,4.195270990347046,0,0,3,2.5,5,7,65.0,9018,1,1,0,400,1,1,0,1
109900,44,904,0,3.9316141000423723,0,0,3,1.0,7,5,710.0,7162,0,1,0,408,1,1,0,0
52000,75,729,0,3.718820827765496,0,0,2,1.0,6,3,56.0,4130,0,1,0,0,0,1,0,0
102776,110,1178,0,3.7676612645566903,0,0,2,1.0,7,4,66.0,8712,1,0,0,384,1,1,0,0
189000,22,1228,767,4.3592238258327285,0,0,2,2.0,5,8,40.0,4671,0,0,0,472,1,1,0,1
129000,40,960,789,3.408938905834331,0,1,3,1.0,5,4,60.0,9873,0,1,0,576,1,0,0,0
130500,34,1479,533,4.569401692944901,0,1,3,2.5,8,6,715.0,13517,1,1,0,475,1,1,0,0
165000,36,1350,0,3.7368445768056957,0,0,3,2.0,5,6,78.0,10140,0,1,0,478,1,1,0,1
159500,120,2554,0,4.7631812613478175,0,0,3,1.5,8,7,60.0,10800,1,0,0,704,1,1,0,0
157000,37,1178,1084,3.752252920681193,0,0,3,1.5,6,5,80.0,10000,0,1,0,439,1,1,0,1
341000,17,2418,1173,4.195270990347046,0,0,3,2.5,5,7,96.0,10542,1,1,0,983,1,1,0,1
128500,41,971,523,3.752252920681193,0,0,3,1.5,6,5,69.0,9920,0,1,0,300,1,1,0,1
275000,25,1742,1148,4.3592238258327285,0,0,2,2.0,5,8,721.0,6563,0,0,0,564,1,1,0,1
143000,6,848,662,4.0313181548613635,0,0,1,1.0,5,6,722.0,4426,0,1,0,420,1,1,0,0
124500,40,864,191,4.0919615755295915,0,0,3,1.0,7,4,70.0,8120,0,1,0,463,1,1,0,0
135000,56,1470,0,3.588300085195511,0,0,4,2.0,6,4,60.0,8172,1,1,0,548,1,1,0,0
320000,3,1698,1234,4.817650239374077,0,0,3,2.0,5,9,86.0,13286,0,1,0,768,1,1,0,1
120500,40,864,614,3.588300085195511,0,0,3,1.0,6,4,60.0,6960,0,1,0,660,1,1,0,0
222000,22,1680,808,5.073063183278982,0,0,3,2.0,9,6,727.0,21695,0,1,0,540,1,1,0,1
194500,3,1232,724,4.195270990347046,0,0,2,2.0,5,7,64.0,7314,0,1,0,632,1,1,0,0
110000,52,1776,0,3.5728917413200136,0,0,4,2.0,5,5,85.0,11475,0,1,0,888,1,1,0,0
103000,85,1208,152,3.408938905834331,0,0,2,1.0,5,4,52.0,6240,0,1,0,539,1,1,360,0
236500,15,1616,1180,4.3592238258327285,0,0,2,2.0,5,8,39.0,5389,0,1,0,608,1,1,0,1
187500,7,1146,786,4.195270990347046,0,0,3,2.0,5,7,73.0,9590,0,1,0,438,1,1,0,1
222500,12,2031,252,4.195270990347046,0,0,3,2.5,5,7,75.0,11404,1,1,0,541,1,1,0,1
131400,49,1144,594,3.752252920681193,0,0,3,1.0,6,5,80.0,10000,0,1,0,264,1,1,0,1
108000,42,948,0,3.5728917413200136,0,0,3,1.0,5,5,735.0,8978,0,1,0,300,1,1,0,0
163000,96,1768,390,4.259519771013737,0,0,2,1.5,7,7,60.0,10800,1,1,0,320,1,0,0,2
93500,60,1040,0,3.0656248909874697,0,0,2,2.0,4,3,60.0,8544,0,1,0,400,1,0,0,0
239900,5,1801,0,4.3592238258327285,0,0,3,2.5,5,8,72.0,10463,1,0,0,800,1,1,0,1
179000,23,1200,1200,3.5728917413200136,0,0,3,3.0,5,5,60.0,10800,0,1,0,0,0,1,0,0
190000,6,1728,0,4.195270990347046,0,0,3,2.5,5,7,65.0,9313,1,1,0,572,1,1,0,0
132000,100,1432,0,4.255914411015273,0,0,2,2.0,7,5,60.0,9600,1,1,0,360,1,1,0,0
142000,49,912,832,4.599228425862135,0,0,3,1.0,8,6,65.0,6768,0,1,0,288,1,1,0,0
179000,10,1349,0,3.9007974122913778,0,0,3,2.0,5,7,65.0,8450,0,1,0,539,1,1,0,0
175000,47,1464,444,3.752252920681193,0,0,3,2.0,6,5,70.0,12886,0,1,0,480,1,1,0,1
180000,17,1337,733,4.3592238258327285,0,0,2,2.0,5,8,41.0,5395,0,0,0,462,1,1,0,1
